# Rime user dictionary
#@/db_name	ounei_copy
#@/db_type	userdb
#@/rime_version	1.11.2
#@/tick	11579
#@/user_id	TAKUSEI-DESKTOP
b;[ah 	柄	c=1 d=1 t=8048
gj[zg lp[yr wf[wi 	趕論文	c=1 d=1 t=9287
gj[zg ya[on zi[lh 	趕鴨子	c=1 d=1 t=9914
gk[fw 	搞	c=10 d=1.01033 t=9815
gk[fw dv[yc xd[dk 	搞對象	c=1 d=1 t=10527
gk[fw qi[zk 	搞起	c=1 d=1 t=7100
gk[hw fz[fb 	稿費	c=1 d=1 t=262
gk[nk bl[po 	告白	c=1 d=1 t=10806
gk[nk su[yj 	告訴	c=3 d=1.01414 t=10996
gk[nk su[yj wo[pf mf[rm 	告訴我們	c=1 d=1 t=9311
gk[wk 	高	c=3 d=0.100054 t=8436
gk[wk di[ty 	高地	c=1 d=1 t=7755
gk[wk hw[ht vi[pu 	高畫質	c=1 d=1 t=6934
gk[wk jn[rw 	高金	c=1 d=1 t=7859
gk[wk lb[am 	高樓	c=1 d=1 t=2366
gk[wk ub[su 	高手	c=4 d=1 t=11453
gk[wk ub[su b;[du ny[vp 	高手冰女	c=1 d=1 t=7513
gk[wk uh[rr hl[gf 	高傷害	c=1 d=1 t=8437
gk[wk vs[ku 	高中	c=0 d=0.1 t=10478
gk[wk yu[eu 	高於	c=1 d=1 t=7654
gl[ag ly[wu 	概率	c=3 d=1.88692 t=10738
gl[ag nm[rx 	概念	c=1 d=1 t=5217
gl[bm go[cz 	蓋過	c=1 d=1 t=3318
gl[bm yb[uo 	蓋有	c=1 d=1 t=4221
gl[kw 	改	c=9 d=1.32398 t=10088
gl[kw bm[yy 	改變	c=5 d=1 t=10221
gl[kw bu[eu lc[vu 	改不了	c=1 d=1 t=8022
gl[kw ds[el 	改動	c=1 d=1 t=4485
gl[kw ig[wv 	改成	c=4 d=1.23224 t=7373
gl[kw m;[xk 	改名	c=3 d=2.81785 t=113
gl[kw wz[dl 	改爲	c=2 d=1.00631 t=3878
gl[yw 	該	c=2 d=1 t=11001
gl[yw yb[uo 	該有	c=1 d=1 t=4222
go[cz 	過	c=4 d=0.100081 t=4210
go[cz bu[eu qu[ts 	過不去	c=1 d=1 t=5042
go[cz da[hr 	過大	c=1 d=1 t=5107
go[cz de[ro 	過得	c=2 d=1.86071 t=1892
go[cz dr[pj 	過段	c=1 d=1 t=1484
go[cz hv[re 	過會	c=1 d=1 t=7599
go[cz ig[hk 	過程	c=4 d=1 t=10545
go[cz ig[hk vs[ku 	過程中	c=3 d=1 t=10702
go[cz ih[ph 	過長	c=1 d=1 t=1479
go[cz le[vu 	過了	c=1 d=1 t=6759
go[cz ll[hm 	過來	c=2 d=1 t=11011
go[cz ly[dh 	過濾	c=1 d=1 t=10387
go[cz mz[dj go[cz qi[qo 	過沒過期	c=1 d=1 t=4211
go[cz qi[qo 	過期	c=2 d=1.09851 t=4213
go[cz qu[ts 	過去	c=3 d=1 t=10414
go[cz re[fd 	過熱	c=1 d=1 t=9131
go[cz uk[xp 	過少	c=1 d=1 t=1384
go[cz wj[ge 	過完	c=2 d=1 t=10938
go[cz y;[eh 	過硬	c=1 d=1 t=6864
go[cz yi[hh bz[fi zi[lh 	過一輩子	c=1 d=1 t=25
go[cz yu[eu 	過於	c=1 d=1 t=1301
go[cz zl[ti 	過載	c=1 d=1 t=2886
go[ww fu[oe 	國服	c=1 d=1 t=10401
go[ww ij[lp 	國產	c=1 d=1 t=7319
go[ww ji[ee 	國際	c=1 d=1 t=3188
go[ww qi[rv 	國企	c=1 d=1 t=614
go[ww wl[xb 	國外	c=2 d=1 t=10895
gp[[ 	丨	c=2 d=1 t=11445
gp[ao 	棍	c=1 d=1 t=4445
gp[ao zi[lh 	棍子	c=1 d=1 t=6515
gp[dl 	滾	c=2 d=1.09489 t=8635
gp[dl dj[pi 	滾蛋	c=1 d=1 t=3967
gp[dl zb[tv 	滾走	c=3 d=1.2288 t=11237
gr[bt bi[mc 	關閉	c=1 d=1 t=246
gr[bt jm[jy 	關鍵	c=9 d=1.65705 t=6789
gr[bt jm[jy ci[yv 	關鍵詞	c=5 d=1.00013 t=3181
gr[bt jm[jy xn[ry xi[zx 	關鍵信息	c=1 d=1 t=2665
gr[bt qw[ub 	關卡	c=5 d=3.77318 t=5605
gr[bt xi[py 	關係	c=5 d=3.59918 t=10790
gr[bt yu[eu 	關於	c=1 d=1 t=4350
gr[ge jp[gi 	冠軍	c=1 d=1 t=4094
gr[gu ih[tv 	官場	c=1 d=1 t=8478
gr[vg 	管	c=1 d=1 t=4248
gr[vg li[wo 	管理	c=1 d=1 t=4634
gr[wc zi[lh 	罐子	c=1 d=1 t=4951
gr[yj dm[bd 	觀點	c=1 d=1 t=1746
gr[yj ia[gx 	觀察	c=8 d=2.02688 t=5965
gr[yj ia[gx dk[rh 	觀察倒	c=1 d=1 t=5827
gs[bs bu[uj 	公佈	c=1 d=1 t=10020
gs[bs ne[ku 	公呢	c=1 d=1 t=5977
gs[bs p;[hb 	公平	c=1 d=1 t=10865
gs[bs vu[dw 	公主	c=1 d=1 t=8217
gs[bs wu[wl yr[kb 	公務員	c=1 d=1 t=10496
gs[gb 	共	c=2 d=1.90032 t=9816
gs[gb ts[kh 	共同	c=2 d=0.1 t=9404
gs[gb ts[kh hk[nz yb[uy 	共同好友	c=1 d=1 t=9405
gs[gb ts[kh jm[yj li[lh 	共同建立	c=1 d=1 t=3196
gs[gb xm[uq 	貢獻	c=1 d=1 t=9927
gs[gb yi[hh 	共一	c=3 d=1.50105 t=10164
gs[gb ys[ou 	共用	c=1 d=1 t=5441
gs[gl fu[er 	功夫	c=1 d=1 t=2545
gs[gl hk[lm 	功耗	c=1 d=1 t=11169
gs[gl ng[sb 	功能	c=2 d=1 t=5978
gs[gw ji[fk 	攻擊	c=12 d=0.100902 t=11139
gs[gw su[hz 	攻速	c=1 d=1 t=11444
gs[hu fu[er 	工夫	c=1 d=1 t=2546
gs[hu ig[hk 	工程	c=1 d=1 t=9902
gs[hu ju[jb 	工具	c=1 d=1 t=9266
gs[hu zi[db 	工資	c=2 d=1.45158 t=1992
gs[hu zo[rv 	工作	c=9 d=1.0088 t=11179
gs[hu zo[rv ld[oh 	工作量	c=1 d=1 t=672
gs[hu zo[rv qu[ki 	工作區	c=3 d=1.05603 t=4887
gs[hu zo[rv ui[gh 	工作室	c=1 d=1 t=9049
gs[yg hl[dr qi[wd 	龔海琦	c=1 d=1 t=5060
gu[gw ui[hk 	故事	c=5 d=1 t=9566
gu[rg ji[yu 	估計	c=13 d=1.00391 t=11090
gu[uu qi[zk ys[sl qi[rh 	鼓起勇氣	c=1 d=1 t=10805
gu[wg d;[gp 	固定	c=7 d=1.02501 t=4722
gv[do 	龜	c=2 d=1.97531 t=6443
gv[ej hw[gd 	規劃	c=1 d=1 t=4335
gv[ej ze[bd 	規則	c=3 d=1.00007 t=7073
gv[ux wz[dl 	歸爲	c=1 d=1 t=3334
gv[vb 	貴	c=3 d=1 t=10623
gw[ft uh[bh 	掛上	c=1 d=1 t=8930
gy[qb 	乖	c=1 d=1 t=10174
gy[xy bu[eu de[ro 	怪不得	c=1 d=1 t=6824
gy[xy lx[qg 	怪獵	c=5 d=1.00083 t=11123
gy[xy wu[nb 	怪物	c=4 d=1.00019 t=9535
gy[xy wu[nb lx[qg rf[pd 	怪物獵人	c=2 d=1.45612 t=1993
gz[sr 	給	c=4 d=1.08745 t=1566
gz[sr da[hr jw[gu 	給大家	c=1 d=1 t=7430
gz[sr iu[ck 	給出	c=1 d=1 t=1098
gz[sr ni[rd 	給你	c=9 d=1.65075 t=10396
gz[sr rf[pd 	給人	c=1 d=1 t=2024
gz[sr ta[ry 	給他	c=5 d=1.00293 t=11016
gz[sr ta[ry gl[kw 	給他改	c=1 d=1 t=9827
gz[sr wo[pf 	給我	c=6 d=1.12328 t=11407
gz[sr wo[pf mf[rm 	給我們	c=3 d=1.00004 t=11301
ha[ir 	蛤	c=1 d=0.308045 t=8354
ha[ir ha[kr ha[kr ha[kr ha[kr 	蛤哈哈哈哈	c=1 d=1 t=8355
ha[ir ma[ic 	蛤蟆	c=1 d=1 t=4050
ha[kr di[yz 	哈迪	c=1 d=1 t=8141
ha[kr di[yz or[pv 	哈迪兒	c=1 d=1 t=8138
ha[kr ha[kr 	哈哈	c=30 d=2.98567 t=11192
ha[kr ha[kr ha[kr 	哈哈哈	c=17 d=1.21389 t=11189
ha[kr ha[kr ha[kr ha[kr 	哈哈哈哈	c=6 d=1.00182 t=9684
ha[kr ha[kr ha[kr ha[kr ha[kr ha[kr 	哈哈哈哈哈哈	c=1 d=1 t=7938
ha[kr lb[km 	哈嘍	c=1 d=1 t=6928
ha[kr lb[km ha[kr lb[km 	哈嘍哈嘍	c=1 d=1 t=513
hb[io du[gn 	厚度	c=1 d=1 t=831
hb[io vs[ph 	厚重	c=1 d=1 t=2364
hb[pk 	後	c=5 d=1.00011 t=4480
hb[pk hv[xr 	後悔	c=1 d=1 t=468
hb[pk ie[fw 	後撤	c=1 d=1 t=7443
hb[pk ll[hm 	後來	c=2 d=1 t=9826
hb[pk mm[ew 	後面	c=4 d=1.00169 t=8402
hb[pk qi[qo 	後期	c=1 d=1 t=4183
hb[pk tm[hd 	後天	c=1 d=1 t=3855
hb[pk tv[gz 	後退	c=1 d=1 t=8282
hb[pk ub[su 	後手	c=1 d=1 t=2384
hb[pk xu[su 	後續	c=3 d=1 t=10238
hb[pk yk[fa 	後搖	c=7 d=3.88312 t=11039
hb[pk zo[rr 	後坐	c=1 d=1 t=5186
hb[qr 	猴	c=1 d=1 t=9189
hb[qr zi[lh 	猴子	c=3 d=1.0016 t=11034
hd[cw yr[ib lh[ql 	荒原狼	c=1 d=1 t=2119
hd[gy jn[rw 	黃金	c=1 d=1 t=7773
hd[gy jn[rw yj[mg 	黃金眼	c=1 d=1 t=2936
hd[ox 	晃	c=1 d=1 t=929
he[aw xn[dv 	核心	c=1 d=1 t=3456
he[dk tp[ou 	河豚	c=1 d=1 t=7647
he[hk 	和	c=18 d=1.70483 t=2620
he[hk hk[nz 	和好	c=1 d=1 t=10248
he[hk ni[rd 	和你	c=1 d=1 t=4566
he[hk wo[pf 	和我	c=1 d=1 t=10674
he[ko 	喝	c=1 d=1 t=5135
he[rh 	合	c=3 d=2.58185 t=7722
he[rh b;[bk 	合併	c=1 d=1 t=3835
he[rh ig[wv 	合成	c=1 d=1 t=7674
he[rh li[wo 	合理	c=3 d=1.00016 t=7639
he[rh li[wo de[bb 	合理的	c=1 d=1 t=5017
he[rh ui[qz 	合適	c=4 d=1.55887 t=10910
he[rh zo[rv 	合作	c=2 d=1.00001 t=6880
he[rk vi[uh 	何止	c=1 d=1 t=2126
he[rk wz[dl 	何爲	c=1 d=1 t=3783
he[rm 	盒	c=1 d=1 t=5520
he[rm vd[dy 	盒裝	c=1 d=1 t=11199
hf[rg 	很	c=3 d=1.1898 t=2122
hf[rg bh[as 	很棒	c=1 d=1 t=506
hf[rg da[hr 	很大	c=1 d=1 t=5620
hf[rg do[xx 	很多	c=19 d=1.04303 t=10908
hf[rg do[xx ci[dd 	很多次	c=1 d=1 t=9660
hf[rg do[xx hf[rg do[xx 	很多很多	c=1 d=1 t=706
hf[rg do[xx yb[df xi[yg 	很多遊戲	c=1 d=1 t=3640
hf[rg hk[nz 	很好	c=5 d=1 t=10776
hf[rg hk[nz de[ty 	很好地	c=1 d=1 t=442
hf[rg ho[dp 	很火	c=1 d=1 t=9976
hf[rg ia[yg 	很差	c=1 d=1 t=10197
hf[rg ih[ph 	很長	c=1 d=1 t=9670
hf[rg j;[mf cl[ap 	很精彩	c=2 d=1.956 t=11400
hf[rg ke[dk ng[sb 	很可能	c=3 d=2.53874 t=5726
hf[rg ky[xv 	很快	c=1 d=1 t=2945
hf[rg le[px 	很樂	c=1 d=1 t=2109
hf[rg nj[yv 	很難	c=3 d=1.86936 t=10543
hf[rg ud[di 	很爽	c=1 d=1 t=6678
hf[rg uk[xp 	很少	c=1 d=1 t=9817
hf[rg uu[ry fu[oe 	很舒服	c=1 d=1 t=8891
hf[rg yb[uo yi[lx si[tx 	很有意思	c=1 d=1 t=5147
hg[ag bj[pp 	橫版	c=1 d=1 t=5847
hg[ag dk[vp 	橫刀	c=1 d=1 t=8119
hg[ag pl[ff 	橫排	c=1 d=1 t=7687
hg[ag xd[pk 	橫向	c=1 d=1 t=840
hh[rh 	行	c=0 d=0.1 t=4736
hh[rh jw[gu 	行家	c=1 d=1 t=9384
hj[dy ui[gh 	漢室	c=1 d=1 t=5165
hj[dy xm[uq di[lj 	漢獻帝	c=1 d=1 t=2766
hj[dy yu[yw pn[fb yn[lo 	漢語拼音	c=1 d=1 t=2423
hj[rk jn[rw ld[oh 	含金量	c=0 d=0.1 t=9907
hj[rk yb[uo 	含有	c=1 d=1 t=5801
hj[uw vu[ip li[rh 	韓蛛俐	c=1 d=1 t=8407
hk[kk 	號	c=8 d=1.00156 t=9117
hk[kk lb[am 	號樓	c=2 d=1.90484 t=161
hk[lm ui[oc 	耗時	c=2 d=1.00425 t=1581
hk[nz 	好	c=3 d=1.4109 t=1805
hk[nz ba[kb 	好吧	c=1 d=1 t=6507
hk[nz de[bb 	好的	c=4 d=1.37933 t=7299
hk[nz dl[hx 	好歹	c=1 d=1 t=10254
hk[nz dm[bd 	好點	c=2 d=1 t=7951
hk[nz do[xx 	好多	c=3 d=1.00041 t=9315
hk[nz gj[wx 	好感	c=0 d=0.1 t=1249
hk[nz gj[wx du[gn 	好感度	c=1 d=1 t=1250
hk[nz hk[nz hk[nz 	好好好	c=6 d=1 t=11566
hk[nz iu[wb 	好處	c=1 d=1 t=6861
hk[nz ji[pv 	好幾	c=0 d=0.1 t=9619
hk[nz ji[pv ge[ru 	好幾個	c=1 d=1 t=9099
hk[nz ji[pv ji[sj 	好幾級	c=1 d=1 t=9620
hk[nz ji[pv tm[hd 	好幾天	c=1 d=1 t=9022
hk[nz jq[xd 	好久	c=2 d=1.00001 t=11145
hk[nz kj[fm 	好看	c=3 d=1.01813 t=10333
hk[nz ky[xv 	好快	c=2 d=1.90937 t=11341
hk[nz ui[hk 	好事	c=1 d=1 t=9614
hk[nz wj[we 	好玩	c=8 d=1.00981 t=10574
hk[nz xc[dx xi[zx 	好消息	c=2 d=1.99501 t=3794
hk[nz xd[rd 	好像	c=15 d=1.00027 t=11149
hk[nz yb[uy 	好友	c=3 d=0.100302 t=9404
hk[nz yp[ez 	好運	c=1 d=1 t=6578
hk[wm li[io 	毫釐	c=1 d=1.1 t=7425
hk[wm li[io vi[dv ia[yg 	毫釐之差	c=1 d=1 t=7426
hk[wm wu[ee 	毫無	c=1 d=1 t=3561
hk[wm wu[ee yi[bs wf[mk 	毫無疑問	c=2 d=1.80654 t=11431
hk[wu hw[ru bj[pp 	豪華版	c=1 d=1 t=8080
hl[bz 	還	c=3 d=2.06036 t=972
hl[bz bu[eu ng[sb 	還不能	c=1 d=1 t=8516
hl[bz dz[ro 	還得	c=1 d=1 t=9190
hl[bz hk[nz 	還好	c=2 d=1.08937 t=8909
hl[bz hv[re 	還會	c=1 d=1 t=9066
hl[bz ke[dk yi[sr 	還可以	c=2 d=1.0296 t=719
hl[bz mz[dj 	還沒	c=6 d=0.118957 t=9347
hl[bz mz[dj hv[wk ll[hm 	還沒回來	c=1 d=1 t=7137
hl[bz mz[dj jc[li 	還沒交	c=1 d=1 t=5269
hl[bz mz[dj xx[gh go[cz 	還沒寫過	c=1 d=1 t=9348
hl[bz mz[dj yb[uo 	還沒有	c=1 d=1 t=2989
hl[bz ng[sb 	還能	c=2 d=1.00056 t=9328
hl[bz ui[op 	還是	c=36 d=1.01812 t=10912
hl[bz vf[uj 	還真	c=2 d=1.10331 t=9957
hl[bz vf[uj ui[op 	還真是	c=11 d=1.00153 t=11194
hl[bz x;[rh 	還行	c=4 d=1.00323 t=9558
hl[bz xu[ye 	還需	c=1 d=1 t=7880
hl[bz yb[uo 	還有	c=8 d=1.00016 t=10288
hl[bz yk[xn 	還要	c=1 d=0.1 t=10522
hl[bz zl[ut 	還在	c=4 d=1.00013 t=11178
hl[dr di[gu lk[fc 	海底撈	c=2 d=1.00001 t=7340
hl[dr dk[dm ir[vj 	海盜船	c=1 d=1 t=11227
hl[dr j;[ow 	海景	c=0 d=0.1 t=11167
hl[dr j;[ow fh[hf 	海景房	c=3 d=2.59551 t=11270
hl[gf pa[xb 	害怕	c=1 d=1 t=10899
hl[kd 	嗨	c=1 d=1 t=8646
ho[cq de[ro 	獲得	c=7 d=1.73766 t=7370
ho[cq qu[ey 	獲取	c=5 d=1.29422 t=4704
ho[cq ug[op 	獲勝	c=1 d=1 t=2381
ho[dp 	火	c=6 d=1.0002 t=11238
ho[dp bk[ho 	火爆	c=1 d=1 t=3160
ho[dp dk[vp 	火刀	c=2 d=1.93707 t=7007
ho[dp y;[op 	火影	c=2 d=1.8781 t=10998
ho[dq 	活	c=2 d=1.00001 t=9259
ho[dq ds[el 	活動	c=4 d=1 t=11159
ho[dq le[vu 	活了	c=1 d=1 t=11239
ho[dq ve[ym 	活着	c=1 d=1 t=10472
ho[gk 	或	c=18 d=2.72604 t=2248
ho[gk ui[op 	或是	c=6 d=1.22425 t=6078
ho[gk ve[to 	或者	c=32 d=1.34554 t=11331
ho[gk ve[to uo[yb 	或者說	c=2 d=1 t=9828
ho[gk xu[yw 	或許	c=4 d=1.79156 t=3549
ho[rb bi[pj 	貨幣	c=2 d=1.92774 t=5110
ho[rb wu[nb 	貨物	c=1 d=1 t=3887
hp[do 	混	c=3 d=1 t=6115
hp[do dp[dt 	混沌	c=1 d=1 t=3646
hp[eg 	魂	c=10 d=7.35183 t=9651
hp[eg wz[kh 	魂味	c=1 d=1 t=9595
hp[uo 	昏	c=1 d=1 t=9947
hp[uo uv[mi 	昏睡	c=2 d=1.89137 t=8046
hr[bz gz[sr ni[rd 	還給你	c=1 d=1 t=9078
hr[bz ub[su 	還手	c=1 d=1 t=1996
hr[bz yr[ib 	還原	c=6 d=1.75201 t=9594
hr[dg 	浣	c=2 d=1.96079 t=4900
hr[fd 	換	c=2 d=1 t=11250
hr[fd ge[ru 	換個	c=2 d=1.97531 t=7250
hr[fd ig[wv 	換成	c=2 d=1.0091 t=8911
hr[fd ju[bk hw[yq uo[yb 	換句話說	c=1 d=1 t=5283
hr[fd ll[hm 	換來	c=1 d=1 t=1293
hr[fd pl[pb 	換牌	c=1 d=1 t=9
hr[wb j;[tl 	環境	c=3 d=1 t=10693
hr[yd le[px 	歡樂	c=1 d=1 t=4140
hr[yv j;[tl 	幻境	c=0 d=0.1 t=2521
hr[yv ub[bh 	幻獸	c=1 d=1 t=1998
hs[sg 	紅	c=1 d=1 t=225
hs[sg bk[bk 	紅包	c=1 d=1 t=6488
hs[sg gd[xe 	紅光	c=1 d=1 t=7449
hs[sg qr[wb 	紅圈	c=1 d=1 t=4443
hs[sg rf[dd 	紅刃	c=1 d=1 t=8850
hs[sg se[db 	紅色	c=4 d=1.01402 t=5560
hs[sg tk[av 	紅桃	c=1 d=1 t=21
hs[sg wf[do 	紅溫	c=1 d=1 t=4752
hu[go tk[av 	胡桃	c=1 d=1 t=8187
hu[hv bu[yb 	互補	c=0 d=0.1 t=91
hu[hv bu[yb se[db 	互補色	c=1 d=1 t=92
hu[hv ds[el 	互動	c=2 d=1.56836 t=493
hu[pb 	乎	c=1 d=1 t=1843
hv[hx 	惠	c=1 d=1 t=11488
hv[re 	會	c=37 d=1.00172 t=4316
hv[re bu[eu hv[re 	會不會	c=1 d=1 t=8973
hv[re bz[yp 	會被	c=2 d=1 t=4323
hv[re uo[yb 	會說	c=1 d=1 t=3684
hv[re yb[uo 	會有	c=2 d=1 t=5802
hv[re yr[kb 	會員	c=1 d=1 t=9254
hv[re zf[vx me[ps yh[ay 	會怎麼樣	c=1 d=1 t=10832
hv[sr vi[nd 	繪製	c=2 d=1.96561 t=4594
hv[uh se[db 	灰色	c=0 d=0.1 t=2269
hv[wk 	回	c=3 d=1 t=7151
hv[wk bk[fe 	回報	c=1 d=1 t=10929
hv[wk bu[eu qu[ts 	回不去	c=1 d=1 t=7454
hv[wk da[vr 	回答	c=8 d=1.67368 t=8608
hv[wk dk[hd 	回到	c=4 d=1.99005 t=9438
hv[wk gv[ux 	迴歸	c=2 d=1.99005 t=10402
hv[wk he[rh 	回合	c=1 d=0.944171 t=3269
hv[wk he[rh vi[nd 	回合制	c=1 d=1 t=3270
hv[wk he[rh vs[ku 	回合中	c=1 d=1 t=2214
hv[wk jw[gu 	回家	c=1 d=1 t=9087
hv[wk kg[tw 	回坑	c=1 d=1 t=8087
hv[wk ll[hm 	回來	c=7 d=1.00148 t=11330
hv[wk ll[hm le[vu 	回來了	c=1 d=1 t=3792
hv[wk lu[zw 	迴路	c=0 d=0.1 t=6227
hv[wk qu[ts 	回去	c=5 d=1.00008 t=10995
hv[wk tv[gz 	回退	c=1 d=1 t=1506
hv[wk ui[hk 	回事	c=1 d=1 t=9411
hv[wk xt[pm 	回血	c=1 d=1 t=4787
hv[wk y;[gx 	迴應	c=1 d=1 t=11079
hv[wk yh[eo 	回陽	c=1 d=1 t=6512
hw[cr 	花	c=4 d=1 t=8565
hw[cr do[xx uk[xp qm[jj 	花多少錢	c=1 d=1 t=1855
hw[cr ui[oc jm[mo 	花時間	c=1 d=1 t=867
hw[dg gv[zd 	滑跪	c=1 d=1 t=9257
hw[gd ff[bd 	劃分	c=2 d=1.00002 t=3516
hw[ht 	畫	c=3 d=1.91851 t=10349
hw[ht mm[ew 	畫面	c=2 d=1.92774 t=3736
hw[ht vi[pu 	畫質	c=1 d=1.00003 t=8574
hw[rq 	化	c=1 d=0.1 t=9845
hw[rq jx[dd 	化解	c=1 d=1 t=9724
hw[rq xt[xz 	化學	c=2 d=1 t=5101
hw[ru uo[ey 	華碩	c=1 d=1 t=11212
hw[yq 	話	c=6 d=1.12814 t=2925
hw[yq ti[oy 	話題	c=2 d=1.04085 t=1053
hw[yq ti[oy hb[pk 	話題後	c=1 d=1 t=367
hw[yq uo[yb 	話說	c=1 d=1 t=4435
hy[tb 	壞	c=0 d=0.1 t=3795
hy[tb le[vu 	壞了	c=6 d=1.00754 t=10295
hy[tb xc[dx xi[zx 	壞消息	c=1 d=1 t=3796
hy[xb 	懷	c=0 d=0.1 t=3794
hy[xb xc[dx xi[zx 	懷消息	c=1 d=1 t=3795
hz[sd 	黑	c=0 d=0.1 t=11055
hz[sd hv[uh se[db 	黑灰色	c=1 d=1 t=2270
hz[sd lh[ql 	黑狼	c=1 d=1 t=7945
hz[sd lk[tb uu[jv 	黑老鼠	c=1 d=1 t=11056
hz[sd ls[yp 	黑龍	c=3 d=1.0334 t=8734
hz[sd mk[qc 	黑貓	c=1 d=1 t=10892
hz[sd uf[uo hw[yq 	黑神話	c=5 d=1.70905 t=11033
ia[ao 	查	c=2 d=1.01906 t=7418
ia[ao is[ph 	查重	c=3 d=1 t=10987
ia[ao le[vu 	查了	c=1 d=1 t=2971
ia[fq hw[ht 	插畫	c=3 d=2.9361 t=2498
ia[fq jm[rn 	插件	c=1 d=1 t=243
ia[fu kl[hc 	岔開	c=1 d=1 t=399
ia[yg bu[eu do[xx 	差不多	c=3 d=1 t=8949
ia[yg bu[eu lc[vu 	差不了	c=1 d=1 t=10497
ia[yg de[ro 	差得	c=1 d=1 t=9883
ia[yg dm[bd 	差點	c=1 d=1 t=9772
ia[yg ff[bd 	差分	c=0 d=0.1 t=4813
ia[yg ff[bd yu[ge vb[gy 	差分宇宙	c=1 d=1 t=4814
ia[yg yi[hh dm[bd 	差一點	c=1 d=1 t=7070
ia[yg yi[kc hw[rq 	差異化	c=1 d=1 t=9485
ib[fy xd[dk 	抽象	c=8 d=1.00002 t=9865
id[mm bu[vu 	闖步	c=2 d=1.97531 t=11030
id[rd jm[yj 	創建	c=2 d=1.09348 t=4994
id[rd ke[dk tx[bb 	創可貼	c=1 d=1 t=11474
id[rd zk[nz 	創造	c=2 d=1.53526 t=5770
id[rd zo[rv 	創作	c=3 d=3.00798 t=1882
id[rd zo[rv ld[oh 	創作量	c=1 d=1 t=1874
id[rd zo[rv ve[to 	創作者	c=1 d=1 t=3690
id[xp kb[uv 	窗口	c=2 d=1 t=4868
ie[fv 	扯	c=1 d=1 t=8076
ie[fw 	撤	c=2 d=1.01813 t=8879
ie[fw hv[wk 	撤回	c=1 d=1 t=9704
ie[fw li[wk 	撤離	c=1 d=1 t=8878
ie[fw tv[gz 	撤退	c=1 d=1 t=8056
ie[qu gb[jb 	車鉤	c=0 d=0.1 t=1821
ie[qu ho[uk 	車禍	c=2 d=1.41895 t=11316
ie[rq di[gu 	徹底	c=1 d=1 t=1085
if[dg jn[dx 	沉浸	c=1 d=1 t=1261
if[dg mi[mz 	沉迷	c=1 d=1 t=3770
if[eq uu[az 	陳述	c=1 d=1 t=1984
ig[fx gj[ag 	撐杆	c=1 d=1 t=4935
ig[hd de[ro uh[bh 	稱得上	c=1 d=1 t=9520
ig[hk 	程	c=1 d=1 t=216
ig[hk du[gn 	程度	c=2 d=1 t=6044
ig[hk lu[wz 	程璐	c=1 d=1 t=235
ig[kz ng[sb 	逞能	c=1 d=1 t=10179
ig[qb ke[gw 	乘客	c=1 d=1 t=8627
ig[wv 	成	c=3 d=1.03135 t=6029
ig[wv bf[ah 	成本	c=1 d=1 t=1041
ig[wv ff[bd 	成分	c=1 d=1 t=3028
ig[wv gs[gl 	成功	c=5 d=1.00003 t=6049
ig[wv jq[wy 	成就	c=1 d=1 t=6363
ig[wv jw[gu li[lh ye[ub 	成家立業	c=1 d=1 t=1858
ig[wv ls[yp 	成龍	c=1 d=1 t=5452
ig[wv vh[ph 	成長	c=2 d=1.35701 t=3715
ig[wv wz[dl 	成爲	c=13 d=1.00235 t=5200
ig[yw rj[xd 	誠然	c=1 d=1 t=285
ih[ko 	唱	c=1 d=1 t=6294
ih[ph 	長	c=1 d=1 t=8047
ih[ph ug[op 	長勝	c=1 d=1 t=4078
ih[tv j;[ow 	場景	c=9 d=1.89137 t=8520
ih[tv jp[tb 	場均	c=2 d=1.9802 t=7423
ih[xe ui[yq 	嘗試	c=6 d=1.00039 t=4859
ih[xk ih[xk 	常常	c=3 d=1.14882 t=5826
ih[xk ug[op 	常勝	c=1 d=1 t=4087
ih[xw kl[hc 	敞開	c=1 d=1 t=10712
ih[xw kl[hc xn[dv fz[hf 	敞開心扉	c=1 d=1 t=1282
ii[[ iu[hd 	彳亍	c=8 d=1 t=7316
ii[dy 	池	c=1 d=1 t=3579
ii[ev ru[ic 	恥辱	c=1 d=1 t=6495
ii[kr bu[eu xw[hb 	喫不下	c=0 d=0.1 t=5247
ii[kr bu[eu xw[hb fj[up 	喫不下飯	c=1 d=1 t=5248
ii[kr da[hr cj[br 	喫大餐	c=1 d=1 t=10439
ii[kr fj[up 	喫飯	c=7 d=3.36268 t=11576
ii[kr fj[up bu[eu 	喫飯不	c=2 d=1.99005 t=11577
ii[kr fj[up ma[km 	喫飯嗎	c=1 d=1 t=11540
ii[kr ge[ru fj[up 	喫個飯	c=1 d=1 t=7394
ii[kr kv[hk 	喫虧	c=1 d=1 t=9173
ii[kr wj[ge 	喫完	c=2 d=1 t=7428
ii[kr wj[ge fj[up 	喫完飯	c=0 d=0.1 t=1678
ii[ty 	赤	c=1 d=1 t=4155
ij[jl zi[lh 	鏟子	c=3 d=2.43096 t=5028
ij[lp hb[pk 	產後	c=0 d=0.1 t=5257
ij[lp hb[pk yi[fp yu[ue 	產後抑鬱	c=1 d=1 t=5258
ij[lp qi[qo 	產期	c=1 d=1 t=9225
ij[lp ug[pf 	產生	c=12 d=1 t=10059
ij[lp wu[nb 	產物	c=1 d=1 t=7619
