# Rime user dictionary
#@/db_name	ounei_hand
#@/db_type	userdb
#@/rime_version	1.11.2
#@/tick	36936
#@/user_id	TAKUSEI-DESKTOP
ld[ml 	糧	c=1 d=1 t=20030
ld[ml ck[co 	糧草	c=3 d=1.00495 t=23178
ld[oh 	量	c=7 d=1 t=36921
ld[oh da[hr 	量大	c=0 d=0.1 t=23241
ld[oh da[hr gr[vg bk[ub 	量大管飽	c=1 d=1 t=23242
ld[oh ij[lp 	量產	c=1 d=1.00002 t=35815
ld[oh ij[lp x;[kt 	量產型	c=3 d=1.8304 t=34648
ld[ow 	晾	c=1 d=1.09501 t=15122
ld[ow yi[wy fu[oe 	晾衣服	c=1 d=1 t=15123
ld[wj 	亮	c=4 d=1.00014 t=35962
ld[wj de[bb 	亮的	c=1 d=1 t=12385
ld[wj dg[hd 	亮燈	c=1 d=1 t=33273
ld[wj du[gn 	亮度	c=1 d=1.09501 t=33536
ld[wj le[vu 	亮了	c=1 d=1 t=24644
le[px 	樂	c=31 d=0.1 t=21304
le[px ci[vb bu[eu pi[bp 	樂此不疲	c=1 d=1 t=29994
le[px le[vu 	樂了	c=1 d=1 t=10794
le[px qu[ze 	樂趣	c=4 d=1.83548 t=31689
le[px yu[eu 	樂於	c=1 d=1 t=23006
le[px zi[lh 	樂子	c=2 d=1 t=31950
le[vu 	了	c=2 d=1.04438 t=19644
le[vu ma[km 	了嗎	c=0 d=0.1 t=30621
le[vu xx[ve 	了些	c=0 d=0.1 t=34308
lg[dr 	冷	c=1 d=1 t=11197
lg[dr ds[dq 	冷凍	c=1 d=1 t=6615
lg[dr qt[te 	冷卻	c=1 d=1 t=19409
lh[dl fz[fb 	浪費	c=2 d=1 t=29885
lh[dl fz[fb ui[oc jm[mo 	浪費時間	c=1 d=1 t=16997
lh[dl ir[vj 	浪船	c=1 d=1 t=9337
li[az 	李	c=3 d=1.04724 t=9622
li[az ik[zd fj[jd 	李超凡	c=1 d=1 t=4474
li[az lz[ee 	李磊	c=1 d=1 t=300
li[az wf[wi 	李文	c=0 d=0.1 t=20214
li[az wf[wi xr[ig 	李文軒	c=1 d=1 t=20215
li[hd 	利	c=1 d=1 t=663
li[hd rf[dd 	利刃	c=1 d=1 t=29374
li[hd ya[hy 	利亞	c=0 d=0.1 t=19575
li[hd yi[bm gr[bt xi[py 	利益關係	c=1 d=1 t=35746
li[hd ys[ou 	利用	c=16 d=1.02789 t=34955
li[hk 	麗	c=1 d=1 t=23205
li[hr vs[vx 	黎忠	c=1 d=1 t=34321
li[il ig[tw 	歷城	c=0 d=0.1 t=13290
li[il ig[tw qu[ki 	歷城區	c=1 d=1 t=13291
li[il ui[ki 	歷史	c=1 d=0.100234 t=13589
li[il ui[ki yb[rx jq[xd 	歷史悠久	c=1 d=1 t=1327
li[il vi[ux 	勵志	c=1 d=1 t=581
li[iw hl[gf 	厲害	c=2 d=1 t=13935
li[lh 	立	c=2 d=1 t=34297
li[lh fh[dw 	立方	c=2 d=1.79453 t=23263
li[lh hv[sr 	立繪	c=4 d=2.20785 t=34763
li[lh ji[ge 	立即	c=5 d=1.50916 t=25436
li[lh ke[wd 	立刻	c=19 d=1.00001 t=35160
li[lh vi[uj 	立直	c=1 d=1 t=403
li[ml zi[lh 	粒子	c=2 d=1.00001 t=23570
li[ot 	裏	c=52 d=0.100149 t=30091
li[ot mm[ew 	裏面	c=35 d=1.00102 t=36174
li[rh 	例	c=1 d=1 t=16902
li[rh 	俐	c=1 d=1 t=11166
li[rh ju[bk 	例句	c=1 d=1 t=16903
li[rh ru[nk 	例如	c=24 d=1.81263 t=34181
li[rh zi[lh 	例子	c=3 d=1.08629 t=31886
li[uv 	禮	c=3 d=0.601576 t=30813
li[uv wu[nb 	禮物	c=1 d=1 t=21246
li[uv yi[rd 	禮儀	c=1 d=1 t=1331
li[uv yi[rd vi[dv bh[fe 	禮儀之邦	c=1 d=1 t=1333
li[vp 	力	c=-2 d=0.1 t=22568
li[vp du[gn 	力度	c=1 d=1 t=13188
li[vp pl[ff vs[rr yi[yd 	力排衆議	c=1 d=1 t=17665
li[vp t;[fq 	力挺	c=1 d=1 t=6218
li[wk 	離	c=5 d=2.95072 t=28923
li[wk bu[eu kl[hc 	離不開	c=1 d=1 t=16446
li[wk ih[tv 	離場	c=2 d=1.8781 t=28512
li[wk kl[hc 	離開	c=3 d=1 t=35198
li[wk kl[hc yb[df xi[yg 	離開遊戲	c=1 d=1 t=29540
li[wk pu[yb 	離譜	c=13 d=1 t=31400
li[wk sj[gw 	離散	c=3 d=1.00956 t=33503
li[wk ti[oy 	離題	c=2 d=1.31349 t=33622
li[wk vi[ek 	離職	c=1 d=1 t=2070
li[wo jx[dd 	理解	c=18 d=2.93419 t=36602
li[wo jx[dd de[ro dk[hd 	理解得到	c=1 d=1 t=21786
li[wo jx[dd dk[hd 	理解到	c=1 d=1 t=21588
li[wo lp[yr 	理論	c=1 d=0.100005 t=19145
li[wo lp[yr uh[bh 	理論上	c=5 d=1 t=36133
li[wo vi[uo 	理智	c=2 d=2.00737 t=5159
li[wo xd[ax 	理想	c=1 d=1 t=35399
li[wo xt[xz 	理學	c=1 d=1 t=15442
li[wo yb[ou 	理由	c=1 d=1 t=25070
li[ww yt[ke 	璃月	c=1 d=1 t=17590
li[yo 	鯉	c=1 d=0.1 t=15567
lj[ab 	欄	c=1 d=1 t=1974
lj[bs 	蘭	c=3 d=2.86951 t=11398
lj[bs na[sk lo[sx 	蘭納羅	c=-1 d=0.995012 t=17949
lj[cu 	藍	c=2 d=1 t=25482
lj[cu d;[dy 	藍頂	c=1 d=1 t=25483
lj[cu mz[cr 	藍莓	c=1 d=1 t=12926
lj[cu p;[ub 	藍屏	c=3 d=1.99005 t=18743
lj[cu se[db 	藍色	c=1 d=1 t=28413
lj[cu tu[ww 	藍圖	c=1 d=1 t=25510
lj[dm 	瀾	c=3 d=2.97025 t=31977
lj[fb 	攔	c=3 d=1 t=28692
lj[hb 	爛	c=6 d=2.90305 t=25182
lj[hb dc[fb 	爛掉	c=1 d=1 t=14724
lj[uf 	嵐	c=1 d=1 t=26543
lj[xh 	懶	c=1 d=1 t=34805
lk[cl ds[el 	勞動	c=1 d=1 t=30664
lk[cl ds[el li[vp 	勞動力	c=4 d=1 t=34664
lk[fc 	撈	c=3 d=1 t=16764
lk[fc qm[jj 	撈錢	c=1 d=1 t=909
lk[gn 	牢	c=1 d=1 t=31617
lk[gn da[hr 	牢大	c=3 d=1 t=36045
lk[gn ji[yk 	牢記	c=1 d=1 t=20922
lk[rt 	佬	c=2 d=1 t=11605
lk[tb 	老	c=2 d=1 t=12521
lk[tb bj[ap 	老闆	c=6 d=1 t=32663
lk[tb bz[ub j;[wk 	老北京	c=1 d=1 t=19565
lk[tb di[ty fh[dw 	老地方	c=2 d=1.93239 t=10545
lk[tb ge[kd 	老歌	c=1 d=1 t=36006
lk[tb ge[kk 	老哥	c=2 d=1.00009 t=20280
lk[tb hu[hj 	老虎	c=2 d=1 t=27073
lk[tb jw[gu 	老家	c=4 d=3.16634 t=29000
lk[tb ml[fw 	老麥	c=1 d=1 t=34773
lk[tb nl[nn nl[nn 	老奶奶	c=1 d=1 t=6892
lk[tb nm[rn rf[pd 	老年人	c=4 d=2.45668 t=31108
lk[tb pg[oo yb[uy 	老朋友	c=1 d=1 t=29103
lk[tb rf[pd 	老人	c=2 d=1 t=16172
lk[tb ui[op 	老是	c=3 d=1 t=17893
lk[tb ui[uh 	老師	c=21 d=2.06497 t=36886
lk[tb uu[jv 	老鼠	c=2 d=1.85214 t=20060
lk[tb wj[we jw[gu 	老玩家	c=1 d=1 t=27477
lk[tb ye[be 	老爺	c=1 d=1.00484 t=13225
lk[tb yh[av 	老楊	c=5 d=1 t=23296
lk[tb yp[es 	老雲	c=1 d=1 t=26456
ll[cl 	萊	c=1 d=1 t=17734
ll[hm 	來	c=53 d=0.1 t=23220
ll[hm bu[eu ji[pv 	來不及	c=2 d=1 t=36422
ll[hm bu[eu lc[vu 	來不了	c=1 d=1 t=16866
ll[hm ce[db 	來測	c=3 d=1 t=10810
ll[hm cj[sd jw[lk 	來參加	c=1 d=1 t=29131
ll[hm de[ro ji[pv 	來得及	c=1 d=1 t=25087
ll[hm dm[bd 	來點	c=4 d=1 t=17199
ll[hm ge[ru 	來個	c=3 d=1 t=11550
ll[hm go[cz 	來過	c=1 d=1.00001 t=8607
ll[hm he[hk 	來和	c=1 d=1 t=34455
ll[hm hv[wk 	來回	c=3 d=1 t=12848
ll[hm ji[pv ju[bk 	來幾句	c=1 d=1 t=23221
ll[hm ld[hk ge[ru 	來兩個	c=1 d=1 t=13758
ll[hm le[vu 	來了	c=10 d=0.1 t=36020
ll[hm ll[hm 	來來	c=1 d=0.1 t=12514
ll[hm ll[hm ll[hm 	來來來	c=5 d=1.79852 t=22445
ll[hm ma[km 	來嗎	c=2 d=1.99501 t=24205
ll[hm oa[ke 	來啊	c=1 d=1 t=8555
ll[hm uo[yb 	來說	c=6 d=2.92196 t=36913
ll[hm ve[ym 	來着	c=14 d=1 t=36147
ll[hm vk[fg wo[pf 	來找我	c=1 d=1 t=21141
ll[hm wj[we 	來玩	c=1 d=1 t=27360
ll[hm yi[hh ih[tv 	來一場	c=1 d=1 t=1350
ll[hm yr[di 	來源	c=4 d=1 t=26051
ll[hm yr[di yu[eu 	來源於	c=0 d=0.1 t=31006
ll[hm zi[pm 	來自	c=7 d=1.15659 t=29247
ll[lb 	賚	c=-1 d=0.1 t=12514
ll[lb ll[hm ll[hm ll[hm ll[hm ll[hm 	賚來來來來來	c=1 d=1 t=12515
ll[vh 	籟	c=1 d=1 t=17960
lm[dk 	奩	c=-1 d=0 t=25517
lm[eb bh[fe 	聯邦	c=1 d=1 t=28737
lm[eb ds[el 	聯動	c=3 d=1.42316 t=27042
lm[eb he[rh 	聯合	c=1 d=1 t=20604
lm[eb ji[aj 	聯機	c=6 d=1 t=35909
lm[eb ts[sz 	聯通	c=2 d=1 t=18434
lm[eb wh[ki 	聯網	c=1 d=1 t=15773
lm[eb xd[ax 	聯想	c=0 d=0.1 t=7719
lm[eb xd[ax dk[hd 	聯想到	c=1 d=1 t=7720
lm[eb xi[py 	聯繫	c=12 d=1.91187 t=36814
lm[eb xi[py uh[bh 	聯繫上	c=1 d=1 t=4393
lm[eb xi[py yb[ye xd[va 	聯繫郵箱	c=1 d=1 t=26835
lm[eb xi[py yi[hh xw[hb 	聯繫一下	c=1 d=1 t=36284
lm[hq jn[rw 	鍊金	c=1 d=1 t=12486
lm[iz 	連	c=4 d=1 t=18834
lm[iz dr[pj 	連段	c=7 d=1.67371 t=33770
lm[iz hr[wb 	連環	c=1 d=1 t=4139
lm[iz ji[fk 	連擊	c=3 d=2.90727 t=24623
lm[iz jx[fl 	連接	c=3 d=1 t=29190
lm[iz jx[fl dm[bd 	連接點	c=1 d=1 t=18251
lm[iz jx[fl qi[zk ll[hm 	連接起來	c=1 d=1 t=29195
lm[iz lm[iz 	連連	c=1 d=1 t=28656
lm[iz nu[ng 	連弩	c=1 d=1 t=7406
lm[iz ti[ra 	連體	c=1 d=1 t=22757
lm[iz ts[kh 	連同	c=1 d=1 t=20471
lm[iz uh[bh 	連上	c=2 d=1.72253 t=16059
lm[iz vk[fd 	連招	c=26 d=1.00003 t=36926
lm[iz xc[vp 	連笑	c=1 d=1 t=19009
lm[iz xm[sj 	連線	c=1 d=1 t=20391
lm[iz xu[su 	連續	c=12 d=1 t=36876
lm[iz xu[su qr[bf 	連續拳	c=2 d=1.72979 t=32372
lm[iz yn[lo 	連音	c=1 d=0.1 t=8776
lm[ji jx[fl 	鏈接	c=4 d=1 t=35251
lm[or 	臉	c=1 d=1 t=6605
lm[or uh[bh 	臉上	c=2 d=1 t=16523
lm[sq 	練	c=4 d=1.00001 t=19196
lm[sq dk[vp 	練刀	c=1 d=1 t=25518
ln[[ 	㐭	c=-1 d=0.904837 t=30
ln[aa 	林	c=1 d=1 t=23220
ln[gm 	麟	c=1 d=1 t=13305
ln[uv ih[tv 	臨場	c=1 d=1 t=10225
ln[uv ui[oc 	臨時	c=3 d=2.76059 t=35202
ln[uv yi[dj 	臨沂	c=7 d=1.85642 t=17839
ln[wa lh[wl 	琳琅	c=1 d=1 t=16198
ln[ym 	鱗	c=1 d=1 t=15434
lo[cd 	落	c=5 d=1.99501 t=27855
lo[cd di[ty 	落地	c=5 d=1.4196 t=32459
lo[cd di[ty jw[la 	落地架	c=1 d=1 t=12918
lo[cd hw[cr 	落花	c=1 d=1 t=31088
lo[cd ke[hd 	落科	c=1 d=1 t=28744
lo[cd mu[cj 	落幕	c=0 d=0.1 t=11745
lo[cd ui[ek 	落石	c=1 d=1 t=366
lo[cd uj[uk 	落山	c=1 d=1 t=24898
lo[cd zo[gr 	落座	c=1 d=1 t=27508
lo[cs bo[ud 	蘿蔔	c=0 d=0.1 t=6341
lo[dw 	洛	c=1 d=0.619442 t=13577
lo[dw fu[er 	洛夫	c=1 d=1 t=633
lo[dw uj[ap ji[ej 	洛杉磯	c=1 d=1 t=12872
lo[mw 	駱	c=5 d=1.79852 t=9647
lo[mw ds[qx or[dz 	駱東邇	c=1 d=1 t=6952
lo[sx 	羅	c=1 d=1 t=17949
lo[sx fu[da 	羅浮	c=1 d=1 t=12141
lo[sx ia[id 	羅剎	c=1 d=1 t=16332
lo[sx ma[vv 	羅馬	c=1 d=1 t=3103
lo[sz ji[ik 	邏輯	c=2 d=1 t=31767
lo[yo 	裸	c=1 d=1 t=5144
lp[ir 	輪	c=10 d=1 t=30767
lp[ir dk[hd 	輪到	c=2 d=1.0016 t=29243
lp[ir hr[fd 	輪換	c=1 d=1 t=27039
lp[ir lq[dw 	輪流	c=1 d=1 t=29053
lp[ir xp[yb ly[wu 	輪詢率	c=1 d=1 t=17079
lp[ir zi[lh 	輪子	c=1 d=1 t=35426
lp[yr wf[wi 	論文	c=9 d=1.06526 t=35732
lq[[ 	㐬	c=-1 d=0.895834 t=30
lq[[ 	㙀	c=-2 d=1.79169 t=30
lq[ap 	榴	c=1 d=1 t=362
lq[dp 	溜	c=11 d=1.00956 t=36933
lq[dp b;[du 	溜冰	c=1 d=1 t=26242
lq[dp le[vu 	溜了	c=4 d=0.1 t=33877
lq[dp lq[dp 	溜溜	c=1 d=1 t=14560
lq[dw 	流	c=2 d=1 t=16967
lq[dw ig[hk 	流程	c=19 d=1.00039 t=36758
lq[dw ld[oh 	流量	c=1 d=1 t=15538
lq[dw lj[uj qi[kq 	瀏覽器	c=5 d=1 t=24908
lq[dw lz[dm 	流淚	c=1 d=1 t=322
lq[dw mj[dc 	流滿	c=1 d=1 t=17188
lq[dw ui[fz 	流逝	c=1 d=1 t=26608
lq[dw uv[uu xm[sj 	流水線	c=2 d=1 t=36710
lq[dw vj[ij 	流斬	c=1 d=1 t=4617
lq[dw x;[op 	流星	c=40 d=1.73709 t=31578
lq[dw x;[op du[gn 	流星度	c=1 d=1 t=27454
lq[dw x;[rh 	流行	c=3 d=1.46615 t=28877
lq[dw xt[pm 	流血	c=7 d=1.13748 t=4706
lq[dw y;[ci 	流螢	c=1 d=1 t=20591
lq[pt 	留	c=1 d=0.1 t=19661
lq[pt gz[sr 	留給	c=3 d=1 t=20983
lq[pt ve[ym 	留着	c=1 d=1 t=7541
lq[pt xc[al 	留校	c=0 d=0.1 t=10741
lq[pt xc[al ia[ao kj[fm 	留校查看	c=3 d=2.62198 t=10806
lq[pt xt[xz ug[pf 	留學生	c=1 d=1 t=9289
lq[pt xw[hb 	留下	c=7 d=1.01968 t=27543
lq[pt yi[hh xw[hb 	留一下	c=1 d=1 t=19662
lq[pt zl[ut 	留在	c=1 d=1 t=17261
lq[wb ge[ru 	六個	c=1 d=0.100042 t=31008
lq[wb ge[ru mm[ew 	六個面	c=1 d=1 t=31009
lq[wb he[rh 	六合	c=1 d=1 t=17691
lq[wb qi[hv 	六七	c=1 d=1.00002 t=20372
lq[wb qi[hv ui[hu 	六七十	c=1 d=1 t=18676
lq[wb wj[hv 	六萬	c=1 d=1 t=26808
lq[wd 	劉	c=2 d=1 t=24339
lq[wd bz[wt 	劉備	c=2 d=1.97531 t=8681
lq[wd fh[dw 	劉方	c=0 d=0.1 t=13294
lq[wd fh[dw jn[rw 	劉方金	c=1 d=1 t=13295
lq[wd yu[jw qi[wd 	劉鈺琦	c=-13 d=0.978148 t=23192
lq[ww 	琉	c=1 d=1 t=16674
lr[pe 	卵	c=1 d=1 t=20495
lr[qv 	亂	c=1 d=1 t=12505
lr[qv hv[fg 	亂揮	c=1 d=1 t=23662
lr[qv ma[em 	亂碼	c=2 d=1 t=20056
lr[qv ua[ia 	亂殺	c=1 d=1 t=18679
lr[qv ue[uc 	亂射	c=1 d=1 t=10653
lr[qv uo[yb 	亂說	c=2 d=1.9802 t=2284
ls[vy 	籠	c=-3 d=1.85575e-05 t=15061
ls[ye rf[pd 	聾人	c=4 d=1.48675 t=18447
ls[yp 	龍	c=5 d=0.189876 t=15684
ls[yp ge[kk 	龍哥	c=2 d=1.07172 t=11489
ls[yp mf[du 	龍門	c=1 d=1 t=27062
ls[yp nm[rn 	龍年	c=2 d=1 t=17359
ls[yp ya[hv 	龍牙	c=1 d=1 t=9408
ls[yp yh[eo 	龍陽	c=3 d=2.68061 t=19623
lt[tw dl[cj 	略帶	c=2 d=1.81058 t=10762
lt[tw wz[ru 	略微	c=1 d=1 t=22587
lu[bu 	盧	c=2 d=1 t=31242
lu[bu lk[tb ye[be 	盧老爺	c=1 d=1 t=13226
lu[bw 	滷	c=1 d=1 t=34771
lu[bw uv[uu 	滷水	c=1 d=1 t=8242
lu[ef di[ty 	陸地	c=1 d=1 t=13592
lu[gb 	鹿	c=1 d=0.205399 t=15070
lu[gb m;[kn 	鹿鳴	c=1 d=1 t=13740
lu[hh ui[ek 	爐石	c=3 d=1.99005 t=8454
lu[xu 	錄	c=1 d=0.1 t=35993
lu[xu p;[ub qx[qd pm[pu 	錄屏切片	c=1 d=1 t=10639
lu[xu ru[pd 	錄入	c=1 d=1 t=18277
lu[xu xd[rd 	錄像	c=5 d=1 t=18320
lu[yo 	魯	c=1 d=1 t=14266
lu[yz lu[yz 	露露	c=1 d=1 t=8755
lu[zw 	路	c=0 d=0.1 t=10202
lu[zw j;[rs 	路徑	c=1 d=1 t=15620
lu[zw uh[bh 	路上	c=2 d=1 t=25902
lu[zw xm[sj 	路線	c=1 d=1 t=25358
lu[zw yb[ou qi[kq 	路由器	c=14 d=6.26427 t=15931
lu[zw zi[lh 	路子	c=1 d=1 t=2498
lw[rh 	倆	c=8 d=1.00005 t=17180
lw[rh bu[yb d;[hu 	倆補丁	c=1 d=1 t=481
lw[rh zi[gz 	倆字	c=1 d=1 t=16521
lx[hd 	烈	c=1 d=1 t=1423
lx[hd bc[fy 	列表	c=1 d=1 t=14873
lx[hd iu[ck 	列出	c=1 d=1 t=23408
lx[hy vi[hu 	裂殖	c=-1 d=1.99005 t=15747
lx[qg 	獵	c=3 d=0.10003 t=8101
lx[qg na[ve ta[ry 	獵那他	c=1 d=1 t=8102
lx[qg qr[dd 	獵犬	c=1 d=1 t=18048
lx[qg rf[pd 	獵人	c=1 d=1 t=3394
lx[xl ui[fl 	劣勢	c=1 d=1.00001 t=22138
lx[xl ui[fl fh[dw 	劣勢方	c=1 d=1 t=20361
lx[xl vi[pu 	劣質	c=2 d=1.99005 t=15748
ly[dh j;[jl 	濾鏡	c=2 d=1.56836 t=23708
ly[jk 	鋁	c=1 d=1 t=19746
ly[mh 	驢	c=1 d=1 t=25777
ly[qx 	氯	c=1 d=1 t=19745
ly[qx hw[rq mz[jb 	氯化鎂	c=1 d=1 t=8241
ly[ry 	律	c=0 d=0.1 t=7984
ly[sx dp[pu 	綠盾	c=1 d=1 t=17398
ly[sx lj[cu hs[sg 	綠藍紅	c=1 d=1 t=7730
ly[sx se[db 	綠色	c=2 d=1.97531 t=32124
ly[ur li[il 	履歷	c=1 d=1 t=23230
ly[wu 	率	c=4 d=1 t=36799
lz[fy tl[sk 	擂臺	c=32 d=3.96358 t=23181
lz[fy tl[sk vj[bg db[du 	擂臺戰鬥	c=1 d=1 t=23045
lz[fy tl[sk xw[hb 	擂臺下	c=1 d=1 t=22812
lz[kg 	嘞	c=1 d=1 t=35895
lz[md 	類	c=10 d=2.94041 t=35279
lz[md si[rs 	類似	c=8 d=1.00874 t=31845
lz[md x;[kt 	類型	c=4 d=1.44264 t=35231
lz[md x;[xp 	類性	c=1 d=1 t=32812
lz[ty 	累	c=2 d=1.00002 t=14982
lz[ty ji[yu 	累計	c=1 d=1 t=11359
lz[yt 	雷	c=4 d=1.00019 t=17061
lz[yt bk[og 	雷暴	c=3 d=2.87888 t=17056
lz[yt di[lj 	雷帝	c=7 d=5.31539 t=15074
lz[yt jc[do ma[vv 	雷角馬	c=1 d=1 t=14612
lz[yt uf[uo 	雷神	c=3 d=1 t=31942
m;[dg 	溟	c=4 d=2.93124 t=13388
m;[go 	冥	c=2 d=1 t=15672
m;[go xd[ax 	冥想	c=3 d=1.90996 t=24989
m;[kn ik[du 	鳴潮	c=13 d=2.37818 t=32759
m;[oo bl[po 	明白	c=5 d=1 t=24682
m;[oo hb[pk tm[hd 	明後天	c=1 d=1 t=35563
m;[oo ky[xv 	明快	c=0 d=0.1 t=27426
m;[oo mo[ha 	明末	c=1 d=1 t=32101
m;[oo nm[rn 	明年	c=1 d=1 t=24959
m;[oo qt[ed 	明確	c=1 d=1 t=33131
m;[oo ri[wh 	明日	c=0 d=0.1 t=11902
m;[oo ri[wh fh[dw vb[pk 	明日方舟	c=2 d=1 t=23268
m;[oo ri[wh xd[ho 	明日香	c=1 d=1 t=23204
m;[oo tm[hd 	明天	c=34 d=5.61335 t=36903
m;[oo tm[hd hl[bz yb[uo ge[ru 	明天還有個	c=1 d=1 t=11681
m;[oo tm[hd yk[xn 	明天要	c=1 d=1 t=23282
m;[oo tm[hd zl[hk 	明天再	c=1 d=1 t=2576
m;[oo xm[oy 	明顯	c=7 d=1.01538 t=24294
m;[oo yt[ke 	明月	c=1 d=1 t=17768
m;[rh 	命	c=7 d=1.00003 t=25539
m;[rh l;[rd 	命令	c=1 d=1 t=36187
m;[rh l;[rd hh[rh 	命令行	c=3 d=1 t=36175
m;[rh m;[xk 	命名	c=3 d=1.99658 t=31000
m;[rh vi[dv zo[gr 	命之座	c=1 d=1 t=17745
m;[rh vs[ku 	命中	c=5 d=1.49274 t=32424
m;[rh yp[ez 	命運	c=1 d=1 t=4376
m;[rh zo[gr 	命座	c=3 d=1.99501 t=17747
m;[xk 	名	c=9 d=0.1 t=32820
m;[xk ci[dd 	名次	c=1 d=1 t=1619
m;[xk ci[yv 	名詞	c=1 d=1 t=30785
m;[xk oe[gy 	名額	c=0 d=0.1 t=744
m;[xk oe[gy bu[eu gb[bx 	名額不夠	c=1 d=1 t=745
m;[xk pm[pu 	名片	c=1 d=1 t=13640
m;[xk ug[um 	名聲	c=2 d=1.99501 t=26225
ma[em 	碼	c=6 d=0.188589 t=19205
ma[em nz[kr 	碼內	c=1 d=1 t=21166
ma[ga 	麻	c=4 d=1 t=30977
ma[ga fj[hy 	麻煩	c=4 d=1.99005 t=36298
ma[ga jd[dx 	麻將	c=5 d=1.00813 t=33066
ma[ga jd[dx gr[ug 	麻將館	c=1 d=1 t=30947
ma[ga jd[dx pl[pb 	麻將牌	c=1 d=1 t=31060
ma[ga tm[hd 	麻天	c=1 d=1 t=11809
ma[kg 	嘛	c=4 d=1.50409 t=33552
ma[km 	嗎	c=3 d=0.159309 t=20210
ma[km 	罵	c=5 d=1 t=31925
ma[km mx[hh 	嗎滅	c=-1 d=0 t=30
ma[km rf[pd 	罵人	c=1 d=1 t=14239
ma[nm 	媽	c=3 d=1.0118 t=26510
ma[nm de[bb 	媽的	c=1 d=1 t=17011
ma[vv 	馬	c=2 d=0.1 t=17652
ma[vv hw[rq tg[ob 	馬化騰	c=2 d=1.99501 t=67
ma[vv lx[hd 	馬列	c=1 d=1 t=21886
ma[vv mx[ky 	馬咩	c=-2 d=2.58212e-08 t=30
ma[vv uh[bh 	馬上	c=12 d=1 t=35892
ma[vv uh[bh hv[wk qu[ts 	馬上回去	c=2 d=1.99005 t=8582
ma[wm li[hk 	瑪麗	c=0 d=0.1 t=20598
mb[ga 	某	c=2 d=1 t=13484
mb[ga di[ty 	某地	c=1 d=1 t=25666
mb[ga ge[ru 	某個	c=2 d=0.100028 t=29179
mb[ga ge[ru ke[yo ig[hk 	某個課程	c=1 d=1 t=1051
mb[ga ge[ru ui[oc ke[wd 	某個時刻	c=1 d=1 t=29180
mb[ga ju[uv 	某局	c=1 d=1 t=33732
mb[ga mb[ga 	某某	c=1 d=1 t=20464
mb[ga vs[hv 	某種	c=1 d=1 t=29780
mb[ga wu[nb 	某物	c=1 d=1 t=25661
mb[ga xx[ve 	某些	c=1 d=1 t=31933
mc[fc uu[az 	描述	c=12 d=1.01253 t=35775
mc[hx 	秒	c=9 d=1 t=36136
mc[hx bc[fy 	秒錶	c=1 d=1 t=10001
mc[hx le[vu 	秒了	c=1 d=1 t=8542
mc[kc 	喵	c=1 d=1 t=19010
mc[mc vp[dv 	瞄準	c=2 d=1 t=12120
mc[nx ub[su 	妙手	c=1 d=1 t=5537
mc[nx yr[we 	妙園	c=1 d=1 t=25686
mc[uu 	淼	c=-1 d=1 t=15212
me[ps 	麼	c=2 d=1 t=17242
mf[du 	門	c=2 d=1 t=16834
mf[du kb[uv 	門口	c=1 d=1 t=3846
mf[du ke[yo 	門課	c=0 d=0.1 t=887
mf[du kj[au 	門檻	c=5 d=1 t=33696
mf[du pc[xe 	門票	c=5 d=1 t=26940
mf[mx 	悶	c=14 d=1.65353 t=29508
mf[mx gs[gb 	悶貢	c=1 d=1 t=28222
mf[mx rf[pd 	悶人	c=1 d=1 t=28120
mf[mx si[hx 	悶死	c=1 d=1 t=28643
mf[rm 	們	c=8 d=1.01427 t=32491
mg[ax 	夢	c=2 d=1 t=18686
mg[ax xd[ax 	夢想	c=7 d=3.95348 t=20881
mg[ch do[xx 	蒙多	c=2 d=1.99501 t=8851
mg[ch tm[xq 	蒙恬	c=1 d=1 t=2328
mg[co xn[lj 	萌新	c=3 d=1 t=6113
mg[qz 	猛	c=2 d=1 t=20296
mg[qz ji[fk 	猛擊	c=3 d=1.34929 t=4697
mg[qz mg[qz 	猛猛	c=5 d=1 t=26448
mg[qz mg[qz xx[gh 	猛猛寫	c=1 d=1 t=8828
mh[cq vd[fl 	莽撞	c=1 d=1 t=29745
mh[wm 	盲	c=1 d=1 t=12260
mh[xw 	忙	c=2 d=1 t=36406
mi[ba 	米	c=3 d=0.1 t=11109
mi[ba fj[up 	米飯	c=2 d=1 t=24673
mi[ba ha[kr 	米哈	c=1 d=0.1 t=18997
mi[ba ha[kr yb[df 	米哈遊	c=1 d=1 t=18998
mi[ba no[yc 	米諾	c=2 d=1 t=13853
mi[ba yb[df ue[ut 	米遊社	c=1 d=1 t=17802
mi[gd 	彌	c=1 d=1 t=21883
mi[ge 	弭	c=-1 d=1 t=18958
mi[gu bu[eu ke[dk ff[bd 	密不可分	c=1 d=1 t=20105
mi[gu du[gn 	密度	c=1 d=1 t=13245
mi[gu ma[em 	密碼	c=8 d=1.00489 t=36627
mi[hx uu[vv 	祕書	c=1 d=1 t=32664
mi[mz 	迷	c=1 d=1 t=33196
mi[mz vi[dv 	迷之	c=1 d=1 t=33565
mi[qg hb[qr tk[av 	獼猴桃	c=1 d=1 t=6614
mi[ym ti[oy 	謎題	c=2 d=1 t=24660
mj[co yt[zh mz[cr 	蔓越莓	c=1 d=1 t=14723
mj[dc 	滿	c=3 d=1 t=23593
mj[dc id[mm 	滿闖	c=4 d=1.99501 t=31787
